tau,delta,effect_size,reject,min_size>=10,method,linkage
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
NA,10.0,10.0,1,1,Barber,complete
