tau,delta,effect_size,reject,min_size>=10,method,linkage
NA,2.125,1.275,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.5543981481481481,0,1,Gao,average
NA,2.125,1.3858695652173914,0,0,Gao,average
NA,2.125,1.1383928571428572,1,0,Gao,average
NA,2.125,1.1383928571428572,0,0,Gao,average
NA,2.125,1.275,0,0,Gao,average
NA,2.125,1.4488636363636365,0,0,Gao,average
NA,2.125,1.3858695652173914,0,0,Gao,average
NA,2.125,1.7455357142857142,0,1,Gao,average
NA,2.125,1.6776315789473684,0,1,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.3858695652173914,0,0,Gao,average
NA,2.125,1.0991379310344827,1,0,Gao,average
NA,2.125,1.5368303571428572,0,1,Gao,average
NA,2.125,1.1383928571428572,0,0,Gao,average
NA,2.125,1.875,0,1,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.1383928571428572,0,0,Gao,average
NA,2.125,1.4742822966507176,0,1,Gao,average
NA,2.125,1.7455357142857142,0,1,Gao,average
NA,2.125,1.7708333333333333,0,1,Gao,average
NA,2.125,1.337962962962963,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.5543981481481481,0,1,Gao,average
NA,2.125,1.7708333333333333,0,1,Gao,average
NA,2.125,1.2798295454545454,1,0,Gao,average
NA,2.125,1.6776315789473684,0,1,Gao,average
NA,2.125,1.7455357142857142,0,1,Gao,average
NA,2.125,1.0991379310344827,1,0,Gao,average
NA,2.125,1.6442307692307692,0,1,Gao,average
NA,2.125,1.1805555555555556,1,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.1383928571428572,0,0,Gao,average
NA,2.125,1.7708333333333333,0,1,Gao,average
NA,2.125,1.6776315789473684,0,1,Gao,average
NA,2.125,1.1895933014354068,0,1,Gao,average
NA,2.125,1.4025,1,1,Gao,average
NA,2.125,1.0625,0,0,Gao,average
NA,2.125,1.1383928571428572,0,0,Gao,average
NA,2.125,1.328125,0,0,Gao,average
NA,2.125,1.1805555555555556,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.2259615384615385,0,0,Gao,average
NA,2.125,1.2030423280423281,0,0,Gao,average
NA,2.125,1.4519230769230769,0,1,Gao,average
NA,2.125,1.1383928571428572,0,0,Gao,average
NA,2.125,1.5543981481481481,0,1,Gao,average
NA,2.125,1.3773148148148149,0,1,Gao,average
NA,2.125,1.5178571428571428,0,0,Gao,average
NA,2.125,1.7455357142857142,0,1,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.1383928571428572,0,0,Gao,average
NA,2.125,1.5178571428571428,0,0,Gao,average
NA,2.125,1.2259615384615385,0,0,Gao,average
NA,2.125,1.1383928571428572,0,0,Gao,average
NA,2.125,1.1805555555555556,0,0,Gao,average
NA,2.125,1.5178571428571428,0,0,Gao,average
NA,2.125,1.275,1,0,Gao,average
NA,2.125,1.4488636363636365,0,0,Gao,average
NA,2.125,1.1805555555555556,0,0,Gao,average
NA,2.125,1.8605555555555555,0,1,Gao,average
NA,2.125,1.633888888888889,0,1,Gao,average
NA,2.125,1.1805555555555556,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,2.125,0,1,Gao,average
NA,2.125,1.5178571428571428,0,0,Gao,average
NA,2.125,1.8605555555555555,0,1,Gao,average
NA,2.125,1.6442307692307692,1,1,Gao,average
NA,2.125,1.5368303571428572,0,1,Gao,average
NA,2.125,1.0625,0,0,Gao,average
NA,2.125,1.328125,0,0,Gao,average
NA,2.125,1.6442307692307692,0,1,Gao,average
NA,2.125,1.4488636363636365,0,0,Gao,average
NA,2.125,1.3773148148148149,0,1,Gao,average
NA,2.125,1.3858695652173914,0,0,Gao,average
NA,2.125,1.1805555555555556,0,0,Gao,average
NA,2.125,1.4488636363636365,0,0,Gao,average
NA,2.125,1.7708333333333333,0,1,Gao,average
NA,2.125,1.2259615384615385,0,0,Gao,average
NA,2.125,1.4488636363636365,0,0,Gao,average
NA,2.125,1.3660714285714286,0,1,Gao,average
NA,2.125,1.328125,0,0,Gao,average
NA,2.125,1.275,0,0,Gao,average
NA,2.125,1.275,0,0,Gao,average
NA,2.125,1.875,1,1,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.3858695652173914,0,0,Gao,average
NA,2.125,1.275,0,0,Gao,average
NA,2.125,1.1033653846153846,0,0,Gao,average
NA,2.125,1.7708333333333333,0,1,Gao,average
NA,2.125,1.0991379310344827,1,0,Gao,average
NA,2.125,1.3858695652173914,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.328125,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.633888888888889,0,1,Gao,average
NA,2.125,1.8605555555555555,1,1,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.7708333333333333,1,1,Gao,average
NA,2.125,1.6776315789473684,0,1,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.6776315789473684,0,1,Gao,average
NA,2.125,1.7455357142857142,0,1,Gao,average
NA,2.125,1.5368303571428572,0,1,Gao,average
NA,2.125,1.275,0,0,Gao,average
NA,2.125,1.4488636363636365,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.8605555555555555,0,1,Gao,average
NA,2.125,1.1805555555555556,0,0,Gao,average
NA,2.125,1.6776315789473684,0,1,Gao,average
NA,2.125,1.59375,0,1,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.328125,0,0,Gao,average
NA,2.125,1.633888888888889,0,1,Gao,average
NA,2.125,1.5178571428571428,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.6776315789473684,0,1,Gao,average
NA,2.125,1.875,0,1,Gao,average
NA,2.125,1.8605555555555555,0,1,Gao,average
NA,2.125,1.4742822966507176,0,1,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.25375,0,1,Gao,average
NA,2.125,1.6442307692307692,0,1,Gao,average
NA,2.125,1.0991379310344827,1,0,Gao,average
NA,2.125,1.5178571428571428,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.328125,0,0,Gao,average
NA,2.125,1.7708333333333333,1,1,Gao,average
NA,2.125,1.5178571428571428,0,0,Gao,average
NA,2.125,1.633888888888889,0,1,Gao,average
NA,2.125,1.4488636363636365,0,0,Gao,average
NA,2.125,1.1805555555555556,0,0,Gao,average
NA,2.125,1.1805555555555556,0,0,Gao,average
NA,2.125,1.7455357142857142,0,1,Gao,average
NA,2.125,1.5368303571428572,0,1,Gao,average
NA,2.125,1.328125,0,0,Gao,average
NA,2.125,1.6776315789473684,0,1,Gao,average
NA,2.125,1.6442307692307692,0,1,Gao,average
NA,2.125,1.59375,0,1,Gao,average
NA,2.125,1.633888888888889,0,1,Gao,average
NA,2.125,1.3858695652173914,0,0,Gao,average
NA,2.125,1.6776315789473684,0,1,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.1805555555555556,0,0,Gao,average
NA,2.125,1.3858695652173914,0,0,Gao,average
NA,2.125,1.337962962962963,0,0,Gao,average
NA,2.125,1.3858695652173914,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.7455357142857142,0,1,Gao,average
NA,2.125,1.275,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.3858695652173914,0,0,Gao,average
NA,2.125,1.3773148148148149,0,1,Gao,average
NA,2.125,1.1383928571428572,0,0,Gao,average
NA,2.125,1.5178571428571428,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.2030423280423281,0,0,Gao,average
NA,2.125,1.1805555555555556,0,0,Gao,average
NA,2.125,1.2259615384615385,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.3858695652173914,0,0,Gao,average
NA,2.125,1.4742822966507176,0,1,Gao,average
NA,2.125,1.1383928571428572,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.445,0,1,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.59375,0,1,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.5178571428571428,0,0,Gao,average
NA,2.125,1.7708333333333333,0,1,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.1383928571428572,0,0,Gao,average
NA,2.125,1.1383928571428572,0,0,Gao,average
NA,2.125,1.445,1,1,Gao,average
NA,2.125,1.7708333333333333,0,1,Gao,average
NA,2.125,1.3858695652173914,0,0,Gao,average
NA,2.125,1.275,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.4025,0,1,Gao,average
NA,2.125,1.4519230769230769,1,1,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.6776315789473684,0,1,Gao,average
NA,2.125,1.3858695652173914,0,0,Gao,average
NA,2.125,1.7455357142857142,0,1,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.633888888888889,0,1,Gao,average
NA,2.125,1.8605555555555555,0,1,Gao,average
NA,2.125,1.1805555555555556,0,0,Gao,average
NA,2.125,1.5178571428571428,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.2259615384615385,0,0,Gao,average
NA,2.125,1.275,0,0,Gao,average
NA,2.125,1.9921875,1,1,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.59375,0,1,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.875,0,1,Gao,average
NA,2.125,1.4025,0,1,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.4488636363636365,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.5178571428571428,0,0,Gao,average
NA,2.125,1.275,0,0,Gao,average
NA,2.125,1.2259615384615385,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.2259615384615385,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.5543981481481481,0,1,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.328125,0,0,Gao,average
NA,2.125,1.6442307692307692,0,1,Gao,average
NA,2.125,1.875,0,1,Gao,average
NA,2.125,1.59375,0,1,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.1033653846153846,1,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.1383928571428572,0,0,Gao,average
NA,2.125,1.328125,0,0,Gao,average
NA,2.125,1.5368303571428572,0,1,Gao,average
NA,2.125,1.9921875,0,1,Gao,average
NA,2.125,1.5543981481481481,0,1,Gao,average
NA,2.125,1.5543981481481481,0,1,Gao,average
NA,2.125,1.275,1,0,Gao,average
NA,2.125,1.9921875,0,1,Gao,average
NA,2.125,1.1383928571428572,0,0,Gao,average
NA,2.125,1.1383928571428572,0,0,Gao,average
NA,2.125,1.2259615384615385,0,0,Gao,average
NA,2.125,1.6776315789473684,0,1,Gao,average
NA,2.125,1.7455357142857142,0,1,Gao,average
NA,2.125,1.0625,0,0,Gao,average
NA,2.125,1.0991379310344827,1,0,Gao,average
NA,2.125,1.7455357142857142,0,1,Gao,average
NA,2.125,1.1805555555555556,0,0,Gao,average
NA,2.125,1.328125,0,0,Gao,average
NA,2.125,1.5368303571428572,0,1,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.275,0,0,Gao,average
NA,2.125,1.59375,0,1,Gao,average
NA,2.125,1.275,0,0,Gao,average
NA,2.125,1.25375,0,1,Gao,average
NA,2.125,1.6442307692307692,0,1,Gao,average
NA,2.125,1.6776315789473684,0,1,Gao,average
NA,2.125,1.1805555555555556,0,0,Gao,average
NA,2.125,1.328125,0,0,Gao,average
NA,2.125,1.875,0,1,Gao,average
NA,2.125,1.1383928571428572,0,0,Gao,average
NA,2.125,1.3773148148148149,0,1,Gao,average
NA,2.125,1.445,0,1,Gao,average
NA,2.125,1.1383928571428572,0,0,Gao,average
NA,2.125,1.1383928571428572,0,0,Gao,average
NA,2.125,1.3858695652173914,0,0,Gao,average
NA,2.125,1.1805555555555556,1,0,Gao,average
NA,2.125,1.5543981481481481,0,1,Gao,average
NA,2.125,1.445,0,1,Gao,average
NA,2.125,1.633888888888889,0,1,Gao,average
NA,2.125,1.1805555555555556,0,0,Gao,average
NA,2.125,1.5543981481481481,0,1,Gao,average
NA,2.125,1.7455357142857142,0,1,Gao,average
NA,2.125,1.275,0,0,Gao,average
NA,2.125,1.139,0,0,Gao,average
NA,2.125,1.1590909090909092,0,0,Gao,average
NA,2.125,1.328125,1,0,Gao,average
NA,2.125,1.328125,0,0,Gao,average
NA,2.125,1.5368303571428572,0,1,Gao,average
NA,2.125,1.9921875,0,1,Gao,average
NA,2.125,1.875,1,1,Gao,average
NA,2.125,1.6442307692307692,0,1,Gao,average
NA,2.125,1.633888888888889,0,1,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.1805555555555556,0,0,Gao,average
NA,2.125,1.9921875,1,1,Gao,average
NA,2.125,1.5178571428571428,0,0,Gao,average
NA,2.125,1.6442307692307692,0,1,Gao,average
NA,2.125,1.6776315789473684,0,1,Gao,average
NA,2.125,1.3858695652173914,0,0,Gao,average
NA,2.125,1.275,0,0,Gao,average
NA,2.125,1.1805555555555556,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.445,0,1,Gao,average
NA,2.125,1.7455357142857142,0,1,Gao,average
NA,2.125,1.7455357142857142,0,1,Gao,average
NA,2.125,1.2274844720496894,0,0,Gao,average
NA,2.125,1.4488636363636365,0,0,Gao,average
NA,2.125,1.2274844720496894,0,0,Gao,average
NA,2.125,1.1383928571428572,0,0,Gao,average
NA,2.125,1.7455357142857142,0,1,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.139,0,0,Gao,average
NA,2.125,1.3858695652173914,1,0,Gao,average
NA,2.125,1.275,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.633888888888889,0,1,Gao,average
NA,2.125,1.1805555555555556,0,0,Gao,average
NA,2.125,1.1383928571428572,0,0,Gao,average
NA,2.125,1.7708333333333333,0,1,Gao,average
NA,2.125,1.1383928571428572,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.2980769230769231,0,1,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.1805555555555556,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.328125,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.7708333333333333,0,1,Gao,average
NA,2.125,1.1218944099378882,0,0,Gao,average
NA,2.125,1.59375,0,1,Gao,average
NA,2.125,1.633888888888889,0,1,Gao,average
NA,2.125,1.4742822966507176,0,1,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.7708333333333333,0,1,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.5543981481481481,0,1,Gao,average
NA,2.125,1.5543981481481481,0,1,Gao,average
NA,2.125,1.445,0,1,Gao,average
NA,2.125,1.4025,0,1,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.8605555555555555,0,1,Gao,average
NA,2.125,1.3773148148148149,0,1,Gao,average
NA,2.125,1.2259615384615385,0,0,Gao,average
NA,2.125,1.1218944099378882,0,0,Gao,average
NA,2.125,1.2938888888888889,1,1,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.633888888888889,0,1,Gao,average
NA,2.125,1.5178571428571428,0,0,Gao,average
NA,2.125,1.4488636363636365,0,0,Gao,average
NA,2.125,1.7708333333333333,0,1,Gao,average
NA,2.125,1.1895933014354068,0,1,Gao,average
NA,2.125,1.2259615384615385,0,0,Gao,average
NA,2.125,1.6776315789473684,0,1,Gao,average
NA,2.125,1.633888888888889,0,1,Gao,average
NA,2.125,1.5178571428571428,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.9921875,0,1,Gao,average
NA,2.125,1.328125,0,0,Gao,average
NA,2.125,1.5368303571428572,0,1,Gao,average
NA,2.125,1.6776315789473684,0,1,Gao,average
NA,2.125,1.6442307692307692,0,1,Gao,average
NA,2.125,1.3858695652173914,0,0,Gao,average
NA,2.125,1.6442307692307692,0,1,Gao,average
NA,2.125,1.7455357142857142,0,1,Gao,average
NA,2.125,1.875,0,1,Gao,average
NA,2.125,1.1805555555555556,0,0,Gao,average
NA,2.125,1.328125,0,0,Gao,average
NA,2.125,1.6776315789473684,0,1,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.1805555555555556,0,0,Gao,average
NA,2.125,1.275,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.275,0,0,Gao,average
NA,2.125,1.5178571428571428,0,0,Gao,average
NA,2.125,1.311602870813397,0,1,Gao,average
NA,2.125,1.2259615384615385,0,0,Gao,average
NA,2.125,1.59375,0,1,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.328125,0,0,Gao,average
NA,2.125,1.6442307692307692,0,1,Gao,average
NA,2.125,1.875,0,1,Gao,average
NA,2.125,1.4742822966507176,0,1,Gao,average
NA,2.125,1.5178571428571428,0,0,Gao,average
NA,2.125,1.1383928571428572,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.7455357142857142,0,1,Gao,average
NA,2.125,1.5178571428571428,1,0,Gao,average
NA,2.125,1.275,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.1383928571428572,1,0,Gao,average
NA,2.125,1.7455357142857142,0,1,Gao,average
NA,2.125,1.1383928571428572,0,0,Gao,average
NA,2.125,1.2395833333333333,0,1,Gao,average
NA,2.125,1.3858695652173914,0,0,Gao,average
NA,2.125,1.9921875,1,1,Gao,average
NA,2.125,1.4742822966507176,0,1,Gao,average
NA,2.125,1.2798295454545454,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.2259615384615385,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.5543981481481481,0,1,Gao,average
NA,2.125,1.6442307692307692,0,1,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.2798295454545454,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.8605555555555555,0,1,Gao,average
NA,2.125,1.5368303571428572,0,1,Gao,average
NA,2.125,1.328125,0,0,Gao,average
NA,2.125,1.6442307692307692,1,1,Gao,average
NA,2.125,1.6776315789473684,1,1,Gao,average
NA,2.125,1.4742822966507176,0,1,Gao,average
NA,2.125,1.4742822966507176,0,1,Gao,average
NA,2.125,1.328125,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.275,0,0,Gao,average
NA,2.125,1.5543981481481481,1,1,Gao,average
NA,2.125,1.7455357142857142,0,1,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.875,0,1,Gao,average
NA,2.125,1.1805555555555556,0,0,Gao,average
NA,2.125,1.6776315789473684,0,1,Gao,average
NA,2.125,1.5543981481481481,0,1,Gao,average
NA,2.125,1.1805555555555556,0,0,Gao,average
NA,2.125,1.1805555555555556,0,0,Gao,average
NA,2.125,1.25375,0,1,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.5368303571428572,0,1,Gao,average
NA,2.125,1.5368303571428572,0,1,Gao,average
NA,2.125,1.6776315789473684,0,1,Gao,average
NA,2.125,1.6776315789473684,0,1,Gao,average
NA,2.125,1.1383928571428572,0,0,Gao,average
NA,2.125,1.1383928571428572,0,0,Gao,average
NA,2.125,1.328125,0,0,Gao,average
NA,2.125,1.1383928571428572,0,0,Gao,average
NA,2.125,1.875,0,1,Gao,average
NA,2.125,1.7708333333333333,1,1,Gao,average
NA,2.125,1.3660714285714286,0,1,Gao,average
NA,2.125,1.4025,0,1,Gao,average
NA,2.125,1.4742822966507176,0,1,Gao,average
NA,2.125,1.1033653846153846,0,0,Gao,average
NA,2.125,1.875,0,1,Gao,average
NA,2.125,1.6442307692307692,0,1,Gao,average
NA,2.125,1.328125,0,0,Gao,average
NA,2.125,1.2395833333333333,0,1,Gao,average
NA,2.125,1.4488636363636365,0,0,Gao,average
NA,2.125,1.2274844720496894,0,0,Gao,average
NA,2.125,1.5368303571428572,1,1,Gao,average
NA,2.125,1.1383928571428572,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.3858695652173914,0,0,Gao,average
NA,2.125,1.9921875,1,1,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.2798295454545454,0,0,Gao,average
NA,2.125,1.6776315789473684,1,1,Gao,average
NA,2.125,1.4025,0,1,Gao,average
NA,2.125,1.1383928571428572,0,0,Gao,average
NA,2.125,1.5178571428571428,0,0,Gao,average
NA,2.125,1.6442307692307692,0,1,Gao,average
NA,2.125,1.633888888888889,0,1,Gao,average
NA,2.125,1.3858695652173914,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.5543981481481481,0,1,Gao,average
NA,2.125,1.59375,0,1,Gao,average
NA,2.125,1.7455357142857142,0,1,Gao,average
NA,2.125,1.2259615384615385,0,0,Gao,average
NA,2.125,1.7708333333333333,0,1,Gao,average
NA,2.125,1.3858695652173914,0,0,Gao,average
NA,2.125,1.5368303571428572,0,1,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.4488636363636365,0,0,Gao,average
NA,2.125,1.7708333333333333,0,1,Gao,average
NA,2.125,1.59375,0,1,Gao,average
NA,2.125,1.2259615384615385,0,0,Gao,average
NA,2.125,1.7455357142857142,0,1,Gao,average
NA,2.125,1.6776315789473684,0,1,Gao,average
NA,2.125,1.6442307692307692,0,1,Gao,average
NA,2.125,1.337962962962963,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.4742822966507176,1,1,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.6442307692307692,0,1,Gao,average
NA,2.125,1.0625,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.5368303571428572,0,1,Gao,average
NA,2.125,1.59375,0,1,Gao,average
NA,2.125,1.9921875,0,1,Gao,average
NA,2.125,1.6776315789473684,0,1,Gao,average
NA,2.125,1.3858695652173914,0,0,Gao,average
NA,2.125,1.4742822966507176,0,1,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.6776315789473684,0,1,Gao,average
NA,2.125,1.2259615384615385,0,0,Gao,average
NA,2.125,1.875,0,1,Gao,average
NA,2.125,1.9921875,0,1,Gao,average
NA,2.125,1.1383928571428572,0,0,Gao,average
NA,2.125,1.5178571428571428,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.5368303571428572,0,1,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.3660714285714286,0,1,Gao,average
NA,2.125,1.1805555555555556,0,0,Gao,average
NA,2.125,1.5178571428571428,0,0,Gao,average
NA,2.125,1.275,0,0,Gao,average
NA,2.125,1.3773148148148149,1,1,Gao,average
NA,2.125,1.1383928571428572,0,0,Gao,average
NA,2.125,1.633888888888889,0,1,Gao,average
NA,2.125,1.3858695652173914,0,0,Gao,average
NA,2.125,1.1805555555555556,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.6442307692307692,0,1,Gao,average
NA,2.125,1.328125,0,0,Gao,average
NA,2.125,1.7455357142857142,0,1,Gao,average
NA,2.125,1.5543981481481481,0,1,Gao,average
NA,2.125,1.4488636363636365,0,0,Gao,average
NA,2.125,1.5543981481481481,0,1,Gao,average
NA,2.125,1.6776315789473684,0,1,Gao,average
NA,2.125,1.2259615384615385,0,0,Gao,average
NA,2.125,1.0991379310344827,0,0,Gao,average
NA,2.125,1.5178571428571428,0,0,Gao,average
NA,2.125,1.9921875,0,1,Gao,average
NA,2.125,1.2259615384615385,0,0,Gao,average
